fecha,ipc_imp,tcn,ln_ipc_imp,ln_tcn,dln_ipc_imp,dln_tcn
2024-06-01,139.6,7529.649736842106,4.938781190328272,8.92660380402043,0.0028694424279525066,0.0030190338025715135
2024-07-01,139.7,7554.67804347826,4.939497266262916,8.929922258772754,7.16075934644067e-4,0.0033184547523230634
2024-08-01,140.3,7594.076190476189,4.943782987108415,8.93512377372485,0.0042857208454991635,0.005201514952096531
2024-09-01,141.2,7764.5705,4.950177325059141,8.95732642175423,0.006394337950726303,0.022202648029379546
2024-10-01,141.4,7866.67847826087,4.951592753462473,8.970391203818304,0.0014154284033311981,0.01306478206407391
2024-11-01,141.3,7805.082857142857,4.950885289690482,8.96253044879874,-7.074637719908239e-4,-0.00786075501956418
2024-12-01,141.2,7810.242,4.950177325059141,8.96319122826917,-7.079646313403742e-4,6.607794704311942e-4
2025-01-01,141.9,7892.684772727274,4.955122584165997,8.973691631336731,0.004945259106855282,0.010500403067560171
2025-02-01,143.3,7897.4905,4.964940334834126,8.974300329763203,0.009817750668129399,6.08698426471932e-4
2025-03-01,143.8,7962.894,4.9684234452869465,8.982547780602852,0.0034831104528203483,0.008247450839649062
2025-04-01,144,8006.00075,4.969813299576001,8.987946633232255,0.0013898542890542487,0.005398852629403095
2025-05-01,143.3,7986.7823684210525,4.964940334834126,8.985543250320415,-0.004872964741874597,-0.0024033829118401684
2025-06-01,144.6,7955.8235,4.973971309724664,8.98165945521295,0.009030974890538168,-0.003883795107464394
2025-07-01,144.6,7550.952391304347,4.973971309724664,8.929428978831139,0,-0.052230476381812
2025-08-01,143,7313.601750000002,4.962844630259907,8.897491146857696,-0.011126679464757316,-0.03193783197344224
2025-09-01,141.9,7158.730749999999,4.955122584165997,8.876087974687515,-0.007722046093910251,-0.021403172170181506
2025-10-01,140.6,7056.714347826088,4.9459189793765646,8.861734832333498,-0.009203604789432163,-0.014353142354016413
2025-11-01,140.7,7038.682250000001,4.946629964120343,8.859176251233924,7.109847437787309e-4,-0.0025585810995742975
2025-12-01,139,6725.003684210526,4.9344739331306915,8.813587752307887,-0.01215603098965179,-0.04558849892603689
2026-01-01,138.5,6687.263333333332,4.930870325627393,8.807960001169942,-0.003603607503298356,-0.005627751137945225
2026-02-01,137.6,6525.67,4.924350925499243,8.783498908911797,-0.00651940012815011,-0.024461092258144745
2026-03-01,140.5,6504.371904761905,4.945207488773801,8.780229830521831,0.02085656327455787,-0.0032690783899660403
2026-04-01,144.8,6348.231,4.975353479951616,8.75593147039821,0.030145991177815468,-0.02429836012362152
2026-05-01,144,6126.092777777778,4.969813299576001,8.720312432197687,-0.005540180375615655,-0.03561903820052237
2026-06-01,143.5,6115.41,4.966335035199676,8.718567094115668,-0.0034782643763247023,-0.0017453380820189324
2026-07-01,142.6,6049.620869565217,4.9600435079801954,8.707750882873713,-0.006291527219480564,-0.010816211241955642
2026-08-01,143.6,5974.51738095238,4.9670316566141235,8.695258600475029,0.0069881486339280485,-0.01249228239868394
